orpha_code,hpo_id,frequency
ORPHA:247234,HP:0001257,Freq:OC
ORPHA:247234,HP:0002075,Freq:OC
ORPHA:247234,HP:0007772,Freq:F
ORPHA:247234,HP:0003487,Freq:OC
ORPHA:247234,HP:0008278,Freq:F
ORPHA:247234,HP:0001291,Freq:OC
ORPHA:247234,HP:0012332,Freq:F
ORPHA:247234,HP:0000640,Freq:F
ORPHA:247234,HP:0000763,Freq:OC
ORPHA:247234,HP:0000338,Freq:OC
ORPHA:247234,HP:0001300,Freq:OC
ORPHA:247234,HP:0002063,Freq:OC
ORPHA:247234,HP:0002066,Freq:VF
ORPHA:247234,HP:0002080,Freq:VR
ORPHA:247234,HP:0000608,Freq:F
ORPHA:247234,HP:0002362,Freq:OC
ORPHA:247234,HP:0002015,Freq:OC
ORPHA:247234,HP:0001347,Freq:OC
ORPHA:247234,HP:0001251,Freq:VF
ORPHA:247234,HP:0000020,Freq:VR
ORPHA:228390,HP:0000248,Freq:VF
ORPHA:228390,HP:0000486,Freq:VF
ORPHA:228390,HP:0000046,Freq:F
ORPHA:228390,HP:0001562,Freq:F
ORPHA:228390,HP:0000135,Freq:VF
ORPHA:228390,HP:0005280,Freq:VF
ORPHA:228390,HP:0001362,Freq:VF
ORPHA:228390,HP:0004440,Freq:VF
ORPHA:228390,HP:0002007,Freq:F
ORPHA:228390,HP:0011803,Freq:VF
ORPHA:228390,HP:0000430,Freq:VF
ORPHA:228390,HP:0000369,Freq:F
ORPHA:228390,HP:0001511,Freq:F
ORPHA:228390,HP:0000582,Freq:VF
ORPHA:228390,HP:0000289,Freq:VF
ORPHA:228390,HP:0001274,Freq:F
ORPHA:228390,HP:0002084,Freq:VF
ORPHA:228390,HP:0001596,Freq:VF
ORPHA:228390,HP:0000463,Freq:VF
ORPHA:228390,HP:0000316,Freq:VF
ORPHA:228390,HP:0002213,Freq:F
ORPHA:228390,HP:0002342,Freq:VF
ORPHA:228390,HP:0000028,Freq:VF
ORPHA:228390,HP:0000639,Freq:VF
ORPHA:228390,HP:0000568,Freq:F
ORPHA:228390,HP:0000506,Freq:VF
ORPHA:228390,HP:0001256,Freq:VF
ORPHA:228390,HP:0002335,Freq:F
ORPHA:228390,HP:0000164,Freq:F
ORPHA:228390,HP:0000698,Freq:F
ORPHA:868,HP:0001252,Freq:VF
ORPHA:868,HP:0001639,Freq:OC
ORPHA:868,HP:0007009,Freq:VF
ORPHA:868,HP:0010978,Freq:VF
ORPHA:868,HP:0000762,Freq:OC
ORPHA:868,HP:0006597,Freq:F
ORPHA:868,HP:0003202,Freq:VF
ORPHA:2898,HP:0011220,Freq:F
ORPHA:2898,HP:0000248,Freq:F
ORPHA:2898,HP:0001357,Freq:F
ORPHA:2898,HP:0002506,Freq:F
ORPHA:2898,HP:0001662,Freq:F
ORPHA:2898,HP:0001558,Freq:F
ORPHA:2898,HP:0010864,Freq:F
ORPHA:2898,HP:0005469,Freq:F
ORPHA:2898,HP:0002342,Freq:F
ORPHA:2898,HP:0000750,Freq:F
ORPHA:2898,HP:0000280,Freq:F
ORPHA:2898,HP:0000252,Freq:F
ORPHA:2898,HP:0007000,Freq:F
ORPHA:2898,HP:0007281,Freq:F
ORPHA:2248,HP:0001631,Freq:OC
ORPHA:2248,HP:0011560,Freq:OC
ORPHA:2248,HP:0001718,Freq:OC
ORPHA:2248,HP:0002916,Freq:OC
ORPHA:2248,HP:0004383,Freq:VF
ORPHA:2248,HP:0012304,Freq:F
ORPHA:2248,HP:0009800,Freq:OC
ORPHA:2248,HP:0001643,Freq:OC
ORPHA:85448,HP:0012473,Freq:OC
ORPHA:85448,HP:0010749,Freq:OC
ORPHA:85448,HP:0000597,Freq:OC
ORPHA:85448,HP:0000478,Freq:VF
ORPHA:85448,HP:0000989,Freq:OC
ORPHA:85448,HP:0000978,Freq:F
ORPHA:85448,HP:0000365,Freq:F
ORPHA:85448,HP:0000505,Freq:F
ORPHA:85448,HP:0002411,Freq:F
ORPHA:85448,HP:0001251,Freq:F
ORPHA:85448,HP:0000969,Freq:F
ORPHA:85448,HP:0012185,Freq:F
ORPHA:85448,HP:0007067,Freq:F
ORPHA:85448,HP:0001271,Freq:F
ORPHA:85448,HP:0000973,Freq:F
ORPHA:85448,HP:0001638,Freq:OC
ORPHA:85448,HP:0007488,Freq:OC
ORPHA:85448,HP:0011356,Freq:F
ORPHA:85448,HP:0025408,Freq:OC
ORPHA:85448,HP:0001260,Freq:OC
ORPHA:85448,HP:0000518,Freq:F
ORPHA:85448,HP:0004926,Freq:OC
ORPHA:85448,HP:0012804,Freq:F
ORPHA:85448,HP:0002483,Freq:VR
ORPHA:85448,HP:0000093,Freq:OC
ORPHA:85448,HP:0010628,Freq:F
ORPHA:85448,HP:0000707,Freq:F
ORPHA:85448,HP:0008070,Freq:OC
ORPHA:85448,HP:0000217,Freq:F
ORPHA:85448,HP:0007663,Freq:F
ORPHA:85448,HP:0002549,Freq:VR
ORPHA:85448,HP:0011675,Freq:F
ORPHA:85448,HP:0000763,Freq:OC
ORPHA:85448,HP:0000501,Freq:OC
ORPHA:85448,HP:0010535,Freq:OC
ORPHA:85448,HP:0002015,Freq:F
ORPHA:85448,HP:0001488,Freq:VF
ORPHA:85448,HP:0001097,Freq:VF
ORPHA:85448,HP:0008404,Freq:VR
ORPHA:85448,HP:0000716,Freq:VR
ORPHA:85448,HP:0000958,Freq:VF
ORPHA:85448,HP:0001149,Freq:VF
ORPHA:85448,HP:0001005,Freq:VF
ORPHA:85448,HP:0011947,Freq:VR
ORPHA:85448,HP:0003774,Freq:VR
ORPHA:220386,HP:0000708,Freq:F
ORPHA:220386,HP:0002827,Freq:OC
ORPHA:220386,HP:0000407,Freq:F
ORPHA:220386,HP:0000218,Freq:F
ORPHA:220386,HP:0000193,Freq:F
ORPHA:220386,HP:0007018,Freq:F
ORPHA:220386,HP:0001371,Freq:OC
ORPHA:220386,HP:0011951,Freq:F
ORPHA:220386,HP:0008947,Freq:F
ORPHA:220386,HP:0012285,Freq:F
ORPHA:220386,HP:0002033,Freq:VF
ORPHA:220386,HP:0002019,Freq:F
ORPHA:220386,HP:0006315,Freq:OC
ORPHA:220386,HP:0007301,Freq:F
ORPHA:220386,HP:0001508,Freq:VF
ORPHA:220386,HP:0011968,Freq:VF
ORPHA:220386,HP:0001344,Freq:F
ORPHA:220386,HP:0002451,Freq:F
ORPHA:220386,HP:0000256,Freq:OC
ORPHA:220386,HP:0001328,Freq:F
ORPHA:220386,HP:0002650,Freq:OC
ORPHA:220386,HP:0001254,Freq:F
ORPHA:220386,HP:0000119,Freq:OC
ORPHA:220386,HP:0002020,Freq:F
ORPHA:220386,HP:0001249,Freq:F
ORPHA:220386,HP:0009062,Freq:OC
ORPHA:220386,HP:0000238,Freq:OC
ORPHA:220386,HP:0045005,Freq:F
ORPHA:220386,HP:0040327,Freq:F
ORPHA:220386,HP:0000824,Freq:OC
ORPHA:220386,HP:0000175,Freq:F
ORPHA:220386,HP:0011471,Freq:OC
ORPHA:220386,HP:0004322,Freq:VF
ORPHA:220386,HP:0000601,Freq:VF
ORPHA:220386,HP:0002540,Freq:F
ORPHA:220386,HP:0000741,Freq:F
ORPHA:220386,HP:0011787,Freq:OC
ORPHA:220386,HP:0002363,Freq:F
ORPHA:220386,HP:0009914,Freq:OC
ORPHA:220386,HP:0000739,Freq:F
ORPHA:220386,HP:0001257,Freq:F
ORPHA:220386,HP:0001510,Freq:VF
ORPHA:220386,HP:0012806,Freq:OC
ORPHA:220386,HP:0005968,Freq:F
ORPHA:220386,HP:0000818,Freq:OC
ORPHA:220386,HP:0000716,Freq:F
ORPHA:220386,HP:0002465,Freq:OC
ORPHA:220386,HP:0002270,Freq:F
ORPHA:220386,HP:0000737,Freq:F
ORPHA:220386,HP:0009932,Freq:OC
ORPHA:220386,HP:0002871,Freq:F
ORPHA:220386,HP:0000252,Freq:F
ORPHA:220386,HP:0006528,Freq:F
ORPHA:220386,HP:0002015,Freq:F
ORPHA:220386,HP:0001250,Freq:F
ORPHA:220386,HP:0002013,Freq:F
ORPHA:220386,HP:0000161,Freq:F
ORPHA:220386,HP:0006979,Freq:F
ORPHA:220386,HP:0010654,Freq:F
ORPHA:220386,HP:0040064,Freq:OC
ORPHA:220386,HP:0001627,Freq:OC
ORPHA:220386,HP:0000871,Freq:OC
ORPHA:220386,HP:0002793,Freq:F
ORPHA:220386,HP:0011442,Freq:F
ORPHA:220386,HP:0001274,Freq:OC
ORPHA:220386,HP:0000457,Freq:F
ORPHA:220386,HP:0031860,Freq:OC
ORPHA:220386,HP:0000924,Freq:OC
ORPHA:220386,HP:0000873,Freq:OC
ORPHA:220386,HP:0000478,Freq:VF
ORPHA:220386,HP:0100704,Freq:F
ORPHA:220386,HP:0012718,Freq:OC
ORPHA:238750,HP:0002119,Freq:OC
ORPHA:238750,HP:0000239,Freq:OC
ORPHA:238750,HP:0004279,Freq:F
ORPHA:238750,HP:0002007,Freq:F
ORPHA:238750,HP:0000233,Freq:OC
ORPHA:238750,HP:0000470,Freq:F
ORPHA:238750,HP:0000365,Freq:OC
ORPHA:238750,HP:0002360,Freq:OC
ORPHA:238750,HP:0000750,Freq:VF
ORPHA:238750,HP:0001274,Freq:OC
ORPHA:238750,HP:0000348,Freq:OC
ORPHA:238750,HP:0002714,Freq:OC
ORPHA:238750,HP:0200055,Freq:F
ORPHA:238750,HP:0000717,Freq:OC
ORPHA:238750,HP:0000316,Freq:F
ORPHA:238750,HP:0002650,Freq:OC
ORPHA:238750,HP:0001321,Freq:OC
ORPHA:238750,HP:0002983,Freq:F
ORPHA:238750,HP:0000486,Freq:OC
ORPHA:238750,HP:0000293,Freq:F
ORPHA:238750,HP:0000337,Freq:F
ORPHA:238750,HP:0000664,Freq:OC
ORPHA:238750,HP:0001773,Freq:F
ORPHA:238750,HP:0001263,Freq:VF
ORPHA:238750,HP:0100716,Freq:OC
ORPHA:238750,HP:0001252,Freq:VF
ORPHA:238750,HP:0005280,Freq:F
ORPHA:238750,HP:0001337,Freq:OC
ORPHA:238750,HP:0010864,Freq:VF
ORPHA:238750,HP:0002808,Freq:OC
ORPHA:238750,HP:0001250,Freq:OC
ORPHA:238750,HP:0000508,Freq:OC
ORPHA:238750,HP:0000369,Freq:F
ORPHA:238750,HP:0001511,Freq:OC
ORPHA:238750,HP:0002230,Freq:OC
ORPHA:238750,HP:0011344,Freq:VF
ORPHA:238750,HP:0000733,Freq:OC
ORPHA:238750,HP:0000322,Freq:F
ORPHA:238750,HP:0001770,Freq:OC
ORPHA:238750,HP:0001510,Freq:VF
ORPHA:238750,HP:0000527,Freq:OC
ORPHA:238750,HP:0000164,Freq:OC
ORPHA:93924,HP:0009914,Freq:VR
ORPHA:93924,HP:0002363,Freq:OC
ORPHA:93924,HP:0000739,Freq:F
ORPHA:93924,HP:0001510,Freq:F
ORPHA:93924,HP:0001257,Freq:OC
ORPHA:93924,HP:0005968,Freq:OC
ORPHA:93924,HP:0012806,Freq:VR
ORPHA:93924,HP:0000818,Freq:F
ORPHA:93924,HP:0002465,Freq:F
ORPHA:93924,HP:0000716,Freq:F
ORPHA:93924,HP:0009932,Freq:VR
ORPHA:93924,HP:0000737,Freq:F
ORPHA:93924,HP:0002270,Freq:F
ORPHA:93924,HP:0002871,Freq:OC
ORPHA:93924,HP:0000252,Freq:OC
ORPHA:93924,HP:0006528,Freq:F
ORPHA:93924,HP:0001250,Freq:OC
ORPHA:93924,HP:0002015,Freq:OC
ORPHA:93924,HP:0000161,Freq:F
ORPHA:93924,HP:0002013,Freq:OC
ORPHA:93924,HP:0006979,Freq:F
ORPHA:93924,HP:0010654,Freq:OC
ORPHA:93924,HP:0040064,Freq:OC
ORPHA:93924,HP:0000871,Freq:OC
ORPHA:93924,HP:0001627,Freq:OC
ORPHA:93924,HP:0002793,Freq:OC
ORPHA:93924,HP:0011442,Freq:F
ORPHA:93924,HP:0001274,Freq:OC
ORPHA:93924,HP:0000457,Freq:F
ORPHA:93924,HP:0031860,Freq:OC
ORPHA:93924,HP:0000924,Freq:OC
ORPHA:93924,HP:0000873,Freq:F
ORPHA:93924,HP:0100704,Freq:OC
ORPHA:93924,HP:0000478,Freq:F
ORPHA:93924,HP:0012718,Freq:OC
ORPHA:93924,HP:0000708,Freq:F
ORPHA:93924,HP:0002827,Freq:OC
ORPHA:93924,HP:0000193,Freq:OC
ORPHA:93924,HP:0000218,Freq:F
ORPHA:93924,HP:0000407,Freq:F
ORPHA:93924,HP:0001371,Freq:VR
ORPHA:93924,HP:0007018,Freq:F
ORPHA:93924,HP:0008947,Freq:OC
ORPHA:93924,HP:0011951,Freq:F
ORPHA:93924,HP:0012285,Freq:F
ORPHA:93924,HP:0002033,Freq:F
ORPHA:93924,HP:0001508,Freq:F
ORPHA:93924,HP:0006315,Freq:VR
ORPHA:93924,HP:0007301,Freq:OC
ORPHA:93924,HP:0002019,Freq:F
ORPHA:93924,HP:0011968,Freq:VF
ORPHA:93924,HP:0002451,Freq:OC
ORPHA:93924,HP:0001344,Freq:VR
ORPHA:93924,HP:0000256,Freq:OC
ORPHA:93924,HP:0001254,Freq:OC
ORPHA:93924,HP:0001328,Freq:F
ORPHA:93924,HP:0002650,Freq:OC
ORPHA:93924,HP:0000119,Freq:OC
ORPHA:93924,HP:0000238,Freq:OC
ORPHA:93924,HP:0009062,Freq:OC
ORPHA:93924,HP:0002020,Freq:F
ORPHA:93924,HP:0001249,Freq:F
ORPHA:93924,HP:0040327,Freq:OC
ORPHA:93924,HP:0045005,Freq:VR
ORPHA:93924,HP:0000824,Freq:OC
ORPHA:93924,HP:0000175,Freq:F
ORPHA:93924,HP:0011471,Freq:OC
ORPHA:93924,HP:0004322,Freq:F
ORPHA:93924,HP:0000741,Freq:OC
ORPHA:93924,HP:0011787,Freq:OC
ORPHA:93924,HP:0002540,Freq:VR
ORPHA:93924,HP:0000601,Freq:VF
ORPHA:293978,HP:0030349,Freq:OC
ORPHA:293978,HP:0100803,Freq:F
ORPHA:293978,HP:0011735,Freq:VF
ORPHA:293978,HP:0000824,Freq:OC
ORPHA:293978,HP:0002788,Freq:VF
ORPHA:293978,HP:0005365,Freq:VF
ORPHA:293978,HP:0001596,Freq:F
ORPHA:293978,HP:0000403,Freq:VF
ORPHA:293978,HP:0100646,Crit:E
ORPHA:293978,HP:0002121,Freq:OC
ORPHA:293978,HP:0100806,Freq:OC
ORPHA:293978,HP:0002920,Freq:VF
ORPHA:293978,HP:0012378,Freq:VF
ORPHA:293978,HP:0012504,Freq:F
ORPHA:293978,HP:0002110,Freq:F
ORPHA:293978,HP:0100776,Freq:VF
ORPHA:293978,HP:0011108,Freq:VF
ORPHA:293978,HP:0030057,Crit:E
ORPHA:293978,HP:0002615,Freq:VF
ORPHA:293978,HP:0002153,Crit:E
ORPHA:293978,HP:0004429,Freq:VF
ORPHA:293978,HP:0008163,Freq:VF
ORPHA:293978,HP:0006532,Freq:VF
ORPHA:293978,HP:0008404,Freq:F
ORPHA:293978,HP:0030353,Freq:OC
ORPHA:293978,HP:0000651,Freq:OC
ORPHA:293978,HP:0001973,Freq:OC
ORPHA:293978,HP:0007418,Freq:OC
ORPHA:293978,HP:0003765,Freq:OC
ORPHA:293978,HP:0001325,Freq:VF
ORPHA:293978,HP:0001988,Freq:VF
ORPHA:293978,HP:0002902,Freq:VF
ORPHA:293978,HP:0001263,Freq:OC
ORPHA:293978,HP:0001508,Freq:OC
ORPHA:293978,HP:0004332,Freq:F
ORPHA:293978,HP:0002837,Freq:VF
ORPHA:293978,HP:0004313,Freq:VF
ORPHA:293978,HP:0001045,Crit:E
ORPHA:199276,HP:0007618,Freq:VR
ORPHA:199276,HP:0009830,Freq:OC
ORPHA:199276,HP:0006773,Freq:OC
ORPHA:199276,HP:0001012,Freq:VF
ORPHA:199276,HP:0025502,Freq:OC
ORPHA:199276,HP:0007596,Freq:VR
ORPHA:199276,HP:0001031,Freq:VF
ORPHA:199276,HP:0001513,Freq:OC
ORPHA:2875,HP:0004349,Freq:VF
ORPHA:2875,HP:0002353,Freq:F
ORPHA:2875,HP:0100543,Freq:F
ORPHA:2875,HP:0002120,Freq:VF
ORPHA:2875,HP:0000501,Freq:F
ORPHA:2875,HP:0007440,Freq:VF
ORPHA:2875,HP:0001053,Freq:VF
ORPHA:2875,HP:0100026,Freq:VF
ORPHA:2875,HP:0002514,Freq:F
ORPHA:2875,HP:0001052,Freq:VF
ORPHA:2875,HP:0000324,Freq:OC
ORPHA:2875,HP:0001250,Freq:F
ORPHA:2875,HP:0000592,Freq:OC
ORPHA:2875,HP:0003401,Freq:VF
ORPHA:306617,HP:0002342,Freq:F
ORPHA:306617,HP:0001256,Freq:F
ORPHA:306617,HP:0001251,Freq:OC
ORPHA:306617,HP:0001268,Freq:OC
ORPHA:306617,HP:0001181,Freq:OC
ORPHA:306617,HP:0007340,Freq:F
ORPHA:306617,HP:0100543,Freq:F
ORPHA:306617,HP:0001258,Freq:VF
ORPHA:306617,HP:0002493,Freq:F
ORPHA:420741,HP:0001369,Freq:OC
ORPHA:420741,HP:0030746,Freq:OC
ORPHA:420741,HP:0002091,Freq:OC
ORPHA:420741,HP:0007057,Freq:OC
ORPHA:420741,HP:0004322,Freq:VF
ORPHA:420741,HP:0008940,Freq:OC
ORPHA:420741,HP:0010783,Freq:OC
ORPHA:420741,HP:0001824,Freq:OC
ORPHA:420741,HP:0011108,Freq:F
ORPHA:420741,HP:0040189,Freq:OC
ORPHA:420741,HP:0001251,Freq:OC
ORPHA:420741,HP:0000388,Freq:OC
ORPHA:420741,HP:0006254,Freq:VF
ORPHA:420741,HP:0007108,Freq:OC
ORPHA:420741,HP:0010677,Freq:OC
ORPHA:420741,HP:0004315,Freq:VF
ORPHA:420741,HP:0002315,Freq:OC
ORPHA:420741,HP:0002206,Freq:OC
ORPHA:420741,HP:0002878,Freq:OC
ORPHA:420741,HP:0000524,Freq:OC
ORPHA:420741,HP:0002312,Freq:OC
ORPHA:420741,HP:0001328,Freq:F
ORPHA:420741,HP:0006530,Freq:OC
ORPHA:420741,HP:0002500,Freq:OC
ORPHA:420741,HP:0012768,Freq:OC
ORPHA:420741,HP:0001954,Freq:F
ORPHA:420741,HP:0002090,Freq:F
ORPHA:420741,HP:0010997,Freq:VF
ORPHA:420741,HP:0002027,Freq:OC
ORPHA:420741,HP:0001288,Freq:OC
ORPHA:420741,HP:0001263,Freq:OC
ORPHA:420741,HP:0012387,Freq:F
ORPHA:420741,HP:0002720,Freq:VF
ORPHA:420741,HP:0000252,Freq:OC
ORPHA:420741,HP:0002721,Freq:VF
ORPHA:420741,HP:0001999,Freq:F
ORPHA:420741,HP:0002014,Freq:OC
ORPHA:420741,HP:0004429,Freq:OC
ORPHA:420741,HP:0011109,Freq:F
ORPHA:420741,HP:0000712,Freq:OC
ORPHA:420741,HP:0006532,Freq:F
ORPHA:420741,HP:0001009,Freq:OC
ORPHA:420741,HP:0002850,Freq:OC
ORPHA:901,HP:0000989,Freq:VF
ORPHA:901,HP:0008066,Freq:F
ORPHA:901,HP:0002829,Freq:OC
ORPHA:901,HP:0002633,Crit:E
ORPHA:901,HP:0001880,Freq:F
ORPHA:901,HP:0200037,Freq:F
ORPHA:901,HP:0000969,Freq:F
ORPHA:901,HP:0100658,Freq:VF
ORPHA:901,HP:0001945,Freq:OC
ORPHA:261279,HP:0000316,Freq:OC
ORPHA:261279,HP:0002020,Freq:OC
ORPHA:261279,HP:0001643,Freq:F
ORPHA:261279,HP:0000960,Freq:OC
ORPHA:261279,HP:0000411,Freq:OC
ORPHA:261279,HP:0011343,Freq:VF
ORPHA:261279,HP:0002650,Freq:OC
ORPHA:261279,HP:0000160,Freq:OC
ORPHA:261279,HP:0004209,Freq:OC
ORPHA:261279,HP:0004322,Freq:F
ORPHA:261279,HP:0002007,Freq:F
ORPHA:261279,HP:0011342,Freq:VF
ORPHA:261279,HP:0002094,Freq:OC
ORPHA:261279,HP:0007598,Freq:OC
ORPHA:261279,HP:0002803,Freq:OC
ORPHA:261279,HP:0003065,Freq:OC
ORPHA:261279,HP:0000750,Freq:VF
ORPHA:261279,HP:0001852,Freq:OC
ORPHA:261279,HP:0000365,Freq:OC
ORPHA:261279,HP:0001631,Freq:OC
ORPHA:261279,HP:0000414,Freq:OC
ORPHA:261279,HP:0000286,Freq:OC
ORPHA:261279,HP:0001763,Freq:OC
ORPHA:261279,HP:0000687,Freq:OC
ORPHA:261279,HP:0003279,Freq:OC
ORPHA:261279,HP:0005930,Freq:OC
ORPHA:261279,HP:0000527,Freq:OC
ORPHA:261279,HP:0000708,Freq:OC
ORPHA:261279,HP:0000272,Freq:OC
ORPHA:261279,HP:0100807,Freq:VF
ORPHA:261279,HP:0003182,Freq:OC
ORPHA:261279,HP:0005280,Freq:OC
ORPHA:261279,HP:0001252,Freq:OC
ORPHA:261279,HP:0002092,Freq:F
ORPHA:261279,HP:0001508,Freq:OC
ORPHA:261279,HP:0000389,Freq:OC
ORPHA:261279,HP:0000486,Freq:OC
ORPHA:261279,HP:0000498,Freq:OC
ORPHA:261279,HP:0000252,Freq:F
ORPHA:261279,HP:0010511,Freq:VF
ORPHA:261279,HP:0001511,Freq:F
ORPHA:261279,HP:0000049,Freq:OC
ORPHA:261279,HP:0001347,Freq:OC
ORPHA:261279,HP:0002553,Freq:OC
ORPHA:261279,HP:0001376,Freq:OC
ORPHA:261279,HP:0011803,Freq:OC
ORPHA:98915,HP:0010535,Freq:OC
ORPHA:98915,HP:0003198,Freq:F
ORPHA:98915,HP:0001263,Freq:F
ORPHA:98915,HP:0002092,Freq:VR
ORPHA:98915,HP:0003327,Freq:OC
ORPHA:98915,HP:0003803,Freq:OC
ORPHA:98915,HP:0001252,Freq:F
ORPHA:98915,HP:0001284,Freq:OC
ORPHA:98915,HP:0002875,Freq:VR
ORPHA:98915,HP:0002033,Freq:F
ORPHA:98915,HP:0001488,Freq:F
ORPHA:98915,HP:0002515,Freq:F
ORPHA:98915,HP:0003398,Freq:F
ORPHA:98915,HP:0002015,Freq:F
ORPHA:98915,HP:0000508,Freq:F
ORPHA:98915,HP:0003324,Freq:VF
ORPHA:98915,HP:0003691,Freq:F
ORPHA:98915,HP:0007941,Freq:OC
ORPHA:98915,HP:0001999,Freq:VR
ORPHA:98915,HP:0001612,Freq:F
ORPHA:98915,HP:0002815,Freq:OC
ORPHA:98915,HP:0000467,Freq:F
ORPHA:98915,HP:0030211,Freq:OC
ORPHA:98915,HP:0000218,Freq:OC
ORPHA:98915,HP:0001762,Freq:VR
ORPHA:98915,HP:0002643,Freq:OC
ORPHA:98915,HP:0003554,Freq:VR
ORPHA:98915,HP:0002093,Freq:F
ORPHA:98915,HP:0003388,Freq:OC
ORPHA:98915,HP:0001265,Freq:F
ORPHA:98915,HP:0001667,Freq:VR
ORPHA:98915,HP:0002098,Freq:F
ORPHA:98915,HP:0012379,Freq:F
ORPHA:98915,HP:0030203,Freq:F
ORPHA:98915,HP:0000597,Freq:F
ORPHA:98915,HP:0030237,Freq:VR
ORPHA:98915,HP:0006251,Freq:VR
ORPHA:98915,HP:0002421,Freq:F
ORPHA:98915,HP:0000207,Freq:VR
ORPHA:98915,HP:0003701,Freq:VF
ORPHA:98915,HP:0003403,Freq:VF
ORPHA:98915,HP:0002359,Freq:VR
ORPHA:98915,HP:0005216,Freq:OC
ORPHA:98915,HP:0002460,Freq:F
ORPHA:98915,HP:0002791,Freq:OC
ORPHA:98915,HP:0003202,Freq:OC
ORPHA:98915,HP:0001249,Freq:OC
ORPHA:98915,HP:0001324,Freq:OC
ORPHA:98915,HP:0000303,Freq:VR
ORPHA:98915,HP:0002650,Freq:OC
ORPHA:98915,HP:0010628,Freq:F
ORPHA:98915,HP:0003443,Freq:F
ORPHA:98915,HP:0002783,Freq:OC
ORPHA:98915,HP:0003436,Freq:F
ORPHA:314034,HP:0001999,Freq:VF
ORPHA:314034,HP:0001270,Freq:VF
ORPHA:314034,HP:0000316,Freq:VF
ORPHA:314034,HP:0001263,Freq:VF
ORPHA:314034,HP:0001627,Freq:VF
ORPHA:314034,HP:0000028,Freq:VF
ORPHA:314034,HP:0000924,Freq:VF
ORPHA:314034,HP:0000356,Freq:VF
ORPHA:314034,HP:0000077,Freq:VF
ORPHA:314034,HP:0000750,Freq:VF
ORPHA:314034,HP:0000256,Freq:VF
ORPHA:2483,HP:0100825,Freq:VF
ORPHA:2483,HP:0000969,Freq:VF
ORPHA:2483,HP:0010628,Freq:F
ORPHA:2483,HP:0000221,Freq:F
ORPHA:2483,HP:0006824,Freq:VF
ORPHA:2483,HP:0000639,Freq:OC
ORPHA:2483,HP:0001945,Freq:OC
ORPHA:2483,HP:0000298,Freq:VF
ORPHA:2483,HP:0000158,Freq:F
ORPHA:2483,HP:0002716,Freq:OC
ORPHA:2483,HP:0100539,Freq:VF
ORPHA:2483,HP:0010471,Freq:VF
ORPHA:2483,HP:0011123,Freq:VF
ORPHA:2483,HP:0012332,Freq:OC
ORPHA:2902,HP:0030166,Freq:OC
ORPHA:2902,HP:0011024,Freq:VR
ORPHA:2902,HP:0025406,Freq:OC
ORPHA:2902,HP:0001047,Freq:F
ORPHA:2902,HP:0006516,Freq:F
ORPHA:2902,HP:0030828,Freq:F
ORPHA:2902,HP:0001945,Freq:OC
ORPHA:2902,HP:0100750,Freq:VR
ORPHA:2902,HP:0032017,Freq:F
ORPHA:2902,HP:0032061,Freq:F
ORPHA:2902,HP:0002094,Freq:F
ORPHA:2902,HP:0001824,Freq:OC
ORPHA:2902,HP:0002960,Freq:F
ORPHA:2902,HP:0003565,Freq:F
ORPHA:2902,HP:0030830,Freq:F
ORPHA:2902,HP:0002091,Freq:F
ORPHA:2902,HP:0002829,Freq:OC
ORPHA:2902,HP:0012418,Freq:F
ORPHA:2902,HP:0002099,Freq:F
ORPHA:2902,HP:0031246,Freq:F
ORPHA:2902,HP:0002202,Freq:VR
ORPHA:2902,HP:0011354,Freq:VR
ORPHA:2902,HP:0001974,Freq:F
ORPHA:2902,HP:0032177,Freq:VF
ORPHA:2902,HP:0003212,Freq:F
ORPHA:2902,HP:0031983,Freq:VF
ORPHA:2902,HP:0011227,Freq:F
ORPHA:84,HP:0000340,Freq:OC
ORPHA:84,HP:0002664,Freq:F
ORPHA:84,HP:0007565,Freq:OC
ORPHA:84,HP:0012210,Freq:F
ORPHA:84,HP:0000518,Freq:OC
ORPHA:84,HP:0010293,Freq:OC
ORPHA:84,HP:0000324,Freq:OC
ORPHA:84,HP:0000010,Freq:OC
ORPHA:84,HP:0001671,Freq:F
ORPHA:84,HP:0000028,Freq:OC
ORPHA:84,HP:0001873,Freq:VF
ORPHA:84,HP:0002119,Freq:OC
ORPHA:84,HP:0002817,Freq:VF
ORPHA:84,HP:0000478,Freq:OC
ORPHA:84,HP:0000505,Freq:OC
ORPHA:84,HP:0000365,Freq:OC
ORPHA:84,HP:0000582,Freq:OC
ORPHA:84,HP:0002823,Freq:OC
ORPHA:84,HP:0008053,Freq:OC
ORPHA:84,HP:0000083,Freq:OC
ORPHA:84,HP:0000864,Freq:OC
ORPHA:84,HP:0005344,Freq:OC
ORPHA:84,HP:0001903,Freq:VF
ORPHA:84,HP:0001770,Freq:OC
ORPHA:84,HP:0000286,Freq:OC
ORPHA:84,HP:0002414,Freq:OC
ORPHA:84,HP:0000268,Freq:OC
ORPHA:84,HP:0000364,Freq:OC
ORPHA:84,HP:0001871,Freq:VF
ORPHA:84,HP:0000047,Freq:OC
ORPHA:84,HP:0006265,Freq:OC
ORPHA:84,HP:0008678,Freq:OC
ORPHA:84,HP:0001510,Freq:OC
ORPHA:84,HP:0000568,Freq:OC
ORPHA:84,HP:0000453,Freq:OC
ORPHA:84,HP:0001000,Freq:VF
